_id;cui;label;pmid;title
5bad0fb84bca051b2427a644;C0750901;Alzheimer Disease, Early Onset;10963361;Lewy body and Alzheimer pathology in a family with the amyloid-beta precursor protein APP717 gene mutation.
5bad0fb94bca051b2427a727;C0750901;Alzheimer Disease, Early Onset;22315713;Presenilins and γ-secretase: structure, function, and role in Alzheimer Disease.
5bad0f294bca051b242772d3;C0002395;Alzheimer's Disease;23676825;Structure-activity relationship of memapsin 2: implications on physiological functions and Alzheimer's disease.
5bad0ee14bca051b24274f85;C0002395;Alzheimer's Disease;19837759;Preclinical properties of 18F-AV-45: a PET agent for Abeta plaques in the brain.
5bad0f6c4bca051b24278dd8;C0002395;Alzheimer's Disease;26484902;The Latent Dementia Phenotype δ is Associated with Cerebrospinal Fluid Biomarkers of Alzheimer's Disease and Predicts Conversion to Dementia in Subjects with Mild Cognitive Impairment.
5bad0e7e4bca051b2426ebdd;C0002395;Alzheimer's Disease;4036430;[Various quantitative characteristics of the pathoarchitectonics of the cerebral cortex in Pick disease and Alzheimer disease].
5bad0fac4bca051b2427a203;C0011265;Presenile dementia;4036430;[Various quantitative characteristics of the pathoarchitectonics of the cerebral cortex in Pick disease and Alzheimer disease].
5bad0ea84bca051b24272333;C0002395;Alzheimer's Disease;12730994;Endogenous estradiol and risk of dementia in women and men: the Rotterdam Study.
5bad0ee44bca051b2427510f;C0002395;Alzheimer's Disease;20624814;Visual short-term memory binding deficits in familial Alzheimer's disease.
5bad0fd44bca051b2427b0f4;C0276496;Familial Alzheimer Disease (FAD);20624814;Visual short-term memory binding deficits in familial Alzheimer's disease.
5bad0fd44bca051b2427b0a8;C0276496;Familial Alzheimer Disease (FAD);17431419;Mitochondrial Ca2+ as a key regulator of cell life and death.
5bad0ee34bca051b242750f4;C0002395;Alzheimer's Disease;20609301;[Variability and trends in dementia drug consumption in Castile-La Mancha (Spain). Estimated prevalence of Alzheimer's disease].
5bad0fc34bca051b2427aa59;C0494463;Alzheimer Disease, Late Onset;26359528;Genetic variants associated with susceptibility to psychosis in late-onset Alzheimer's disease families.
5bad0ec44bca051b24273b44;C0002395;Alzheimer's Disease;17785669;Longitudinal changes of CSF biomarkers in memory clinic patients.
5bad0eb14bca051b24272be6;C0002395;Alzheimer's Disease;15475684;Tau epitope display in progressive supranuclear palsy and corticobasal degeneration.
5bad0fb84bca051b2427a667;C0750901;Alzheimer Disease, Early Onset;11741394;Neuropathological characterization of mutant amyloid precursor protein yeast artificial chromosome transgenic mice.
5bad0fd44bca051b2427b053;C0276496;Familial Alzheimer Disease (FAD);15584903;Intracellularly generated amyloid-beta peptide counteracts the antiapoptotic function of its precursor protein and primes proapoptotic pathways for activation by other insults in neuroblastoma cells.
5bad0f844bca051b24279618;C0002395;Alzheimer's Disease;27764656;Tau Phosphorylation-Much More than a Biomarker.
5bad0fba4bca051b2427a794;C0750901;Alzheimer Disease, Early Onset;28131463;Very early-onset sporadic Alzheimer's disease with a de novo mutation in the PSEN1 gene.
5bad0f414bca051b24277d45;C0002395;Alzheimer's Disease;24771519;Within-patient correspondence of amyloid-βand intrinsic network connectivity in Alzheimer’s disease
5bad0e8a4bca051b24270166;C0002395;Alzheimer's Disease;8547442;Cerebrospinal fluid neuropeptides in Alzheimer's disease and vascular dementia.
5bad0fd34bca051b2427b006;C0276496;Familial Alzheimer Disease (FAD);11731004;Subcellular localization of presenilin 2 endoproteolytic C-terminal fragments.
5bad0fb74bca051b2427a5d4;C0750901;Alzheimer Disease, Early Onset;9033258;Presenilin-1-immunoreactive neurons are preserved in late-onset Alzheimer's disease.
5bad0f734bca051b24279008;C0002395;Alzheimer's Disease;26818951;Activation of phagocytic activity in astrocytes by reduced expression of the inflammasome component ASC and its implication in a mouse model of Alzheimer disease
5bad0fd64bca051b2427b1b4;C0276496;Familial Alzheimer Disease (FAD);26818951;Activation of phagocytic activity in astrocytes by reduced expression of the inflammasome component ASC and its implication in a mouse model of Alzheimer disease
5bad0fd34bca051b2427ae95;C0276496;Familial Alzheimer Disease (FAD);1698003;Morphological characteristics of senile plaques in familial Alzheimer's disease.
5bad0fd44bca051b2427b0dc;C0276496;Familial Alzheimer Disease (FAD);19477245;The role of GSK3 in Alzheimer disease.
5bad0fac4bca051b2427a1ed;C0011265;Presenile dementia;7324866;Cerebral blood flow and metabolic rate of oxygen, glucose, lactate, pyruvate, ketone bodies and amino acids.
5bad0fd34bca051b2427af48;C0276496;Familial Alzheimer Disease (FAD);9106743;Isolation and characterization of Drosophila presenilin homolog.
5bad0f344bca051b242777c7;C0002395;Alzheimer's Disease;25171716;Is cognitive training an effective treatment for preclinical and early Alzheimer's disease?
5bad0ef44bca051b242759e5;C0002395;Alzheimer's Disease;20878262;JNK: a stress-activated protein kinase therapeutic strategies and involvement in Alzheimer's and various neurodegenerative abnormalities.
5bad0ed64bca051b24274851;C0002395;Alzheimer's Disease;19481608;Amyloid plaques in PSAPP mice bind less metal than plaques in human Alzheimer's disease.
5bad0e7e4bca051b2426edb8;C0002395;Alzheimer's Disease;3618129;Olfactory bulb changes in Alzheimer's disease.
5bad0f124bca051b242768d8;C0002395;Alzheimer's Disease;22453989;Neuronal calcium signaling and Alzheimer's disease.
5bad0fd54bca051b2427b13d;C0276496;Familial Alzheimer Disease (FAD);22453989;Neuronal calcium signaling and Alzheimer's disease.
5bad0e7f4bca051b2426ef32;C0002395;Alzheimer's Disease;3426578;Alzheimer's disease fibroblasts have normal repair of N-methyl-N'-nitro-N-nitrosoguanidine-induced DNA damage determined by the alkaline elution technique.
5bad0fd34bca051b2427aec2;C0276496;Familial Alzheimer Disease (FAD);8247328;The c-fos gene and early-onset familial Alzheimer's disease.
5bad0efd4bca051b24275e98;C0002395;Alzheimer's Disease;21671540;Treatment of Alzheimer disease.
5bad0fd34bca051b2427b005;C0276496;Familial Alzheimer Disease (FAD);11744168;beta-Secretase cleavage of the amyloid precursor protein mediates neuronal apoptosis caused by familial Alzheimer's disease mutations.
5bad0fd34bca051b2427af98;C0276496;Familial Alzheimer Disease (FAD);10076867;Effects of presenilin N-terminal fragments on production of amyloid beta peptide and accumulation of endogenous presenilins.
5bad0f7e4bca051b24279426;C0002395;Alzheimer's Disease;27431920;Alzheimer's disease like pathology induced six weeks after aggregated amyloid-beta injection in rats: increased oxidative stress and impaired long-term memory with anxiety-like behavior.
5bad0e7d4bca051b2426ea22;C0002395;Alzheimer's Disease;6109433;Hypoglycemia in Alzheimer's disease.
5bad0ef04bca051b2427574e;C0002395;Alzheimer's Disease;20875398;The p75 neurotrophin receptor is localized to primary cilia in adult murine hippocampal dentate gyrus granule cells.
5bad0ee54bca051b242751de;C0002395;Alzheimer's Disease;20164581;CHF5074, a novel gamma-secretase modulator, restores hippocampal neurogenesis potential and reverses contextual memory deficit in a transgenic mouse model of Alzheimer's disease.
5bad0f7c4bca051b2427935e;C0002395;Alzheimer's Disease;27183968;Agonist and antagonist bind differently to 5-HT1A receptors during Alzheimer's disease: A post-mortem study with PET radiopharmaceuticals.
5bad0f214bca051b24276f30;C0002395;Alzheimer's Disease;23157338;Characterization of myelin pathology in the hippocampal complex of a transgenic mouse model of Alzheimer's disease.
5bad0e794bca051b2426dfe8;C0002395;Alzheimer's Disease;8788082;The effects of nicotine in dermal plaster on cognitive functions in patients with Alzheimer's disease.
5bad0e874bca051b2426fe09;C0002395;Alzheimer's Disease;7893376;A novel anticholinesterase THB013: biochemical and behavioural studies.
5bad0f474bca051b24277fe3;C0002395;Alzheimer's Disease;24290439;A 3D Alzheimer's disease culture model and the induction of P21-activated kinase mediated sensing in iPSC derived neurons.
5bad0e854bca051b2426fa77;C0002395;Alzheimer's Disease;8321254;Screening Alzheimer's disease patients for mutations in the amyloid precursor protein gene.
5bad0fad4bca051b2427a223;C0011265;Presenile dementia;8321254;Screening Alzheimer's disease patients for mutations in the amyloid precursor protein gene.
5bad0ebb4bca051b24273405;C0002395;Alzheimer's Disease;16806697;Polymorphisms in the DNA repair genes XPD (ERCC2) and XPF (ERCC4) are not associated with sporadic late-onset Alzheimer's disease.
5bad0efd4bca051b24275e9f;C0002395;Alzheimer's Disease;21678318;[Landscape test for assessing visual memory in Alzheimer's disease].
5bad0fb84bca051b2427a6bb;C0750901;Alzheimer Disease, Early Onset;16369530;APP locus duplication causes autosomal dominant early-onset Alzheimer disease with cerebral amyloid angiopathy.
5bad0e7e4bca051b2426ecd1;C0002395;Alzheimer's Disease;2878713;Post-mortem neurochemical changes in Alzheimer's disease compared with normal ageing.
5bad0e814bca051b2426f46c;C0002395;Alzheimer's Disease;2395471;Genetic linkage studies suggest that Alzheimer's disease is not a single homogeneous disorder.
5bad0fd34bca051b2427ae9b;C0276496;Familial Alzheimer Disease (FAD);2395471;Genetic linkage studies suggest that Alzheimer's disease is not a single homogeneous disorder.
5bad0fba4bca051b2427a769;C0750901;Alzheimer Disease, Early Onset;25737041;Mapping the Progression of Atrophy in Early- and Late-Onset Alzheimer's Disease.
5bad0f414bca051b24277d34;C0002395;Alzheimer's Disease;24760848;Suppression of Alzheimer-associated inflammation by microglial prostaglandin-E2 EP4 receptor signaling.
5bad0e894bca051b242700bb;C0002395;Alzheimer's Disease;7739155;[The relationship between the cerebral blood flow, oxygen consumption and glucose metabolism in primary degenerative dementia].
5bad0e7b4bca051b2426e594;C0002395;Alzheimer's Disease;16982570;Validation study of the three-objects-three-places test: a screening test for Alzheimer's disease.
5bad0fb74bca051b2427a5fa;C0750901;Alzheimer Disease, Early Onset;9223053;Presenilins and early-onset familial Alzheimer's disease.
5bad0eb44bca051b24272e8f;C0002395;Alzheimer's Disease;15834029;Association of a polymorphism of the transforming growth factor-beta1 gene with cerebral amyloid angiopathy.
5bad0e7b4bca051b2426e6ec;C0002395;Alzheimer's Disease;17534000;The genetics of Alzheimer's disease.
5bad0fb74bca051b2427a527;C0750901;Alzheimer Disease, Early Onset;17534000;The genetics of Alzheimer's disease.
5bad0e804bca051b2426f26b;C0002395;Alzheimer's Disease;2311011;Association between Alzheimer disease and amyotrophic lateral sclerosis?
5bad0f444bca051b24277eba;C0002395;Alzheimer's Disease;24164929;Neuropsychiatric symptoms and regional neocortical atrophy in mild cognitive impairment and Alzheimer's disease.
5bad0f764bca051b24279171;C0002395;Alzheimer's Disease;27003216;Phenomenological Reliving and Visual Imagery During Autobiographical Recall in Alzheimer's Disease.
5bad0ebc4bca051b24273486;C0002395;Alzheimer's Disease;16950812;Alzheimer's disease and anaesthesia: implications for the central cholinergic system.
5bad0f954bca051b24279b80;C0002395;Alzheimer's Disease;28654115;Evidence for widespread, severe brain copper deficiency in Alzheimer's dementia.
5bad0e914bca051b24270b5a;C0002395;Alzheimer's Disease;9700653;Mechanisms of synaptic pathology in Alzheimer's disease.
5bad0fb84bca051b2427a69e;C0750901;Alzheimer Disease, Early Onset;15136685;Amyloid beta(1-42) and phosphorylated tau in CSF as markers for early-onset Alzheimer disease.
5bad0ea54bca051b242720b0;C0002395;Alzheimer's Disease;12866660;Non-steroidal anti-inflammatory drugs and cyclooxygenase in Alzheimer's disease.
5bad0f644bca051b24278b19;C0002395;Alzheimer's Disease;26461053;Differential hippocampal shapes in posterior cortical atrophy patients: A comparison with control and typicalADsubjects
5bad0fd54bca051b2427b11b;C0276496;Familial Alzheimer Disease (FAD);21761701;An event-based disease progression model and its application to familial Alzheimer's disease.
5bad0f364bca051b2427789d;C0002395;Alzheimer's Disease;25024349;Cofilin rods and aggregates concur with tau pathology and the development of Alzheimer's disease.
5bad0ec34bca051b24273a4d;C0002395;Alzheimer's Disease;17148938;A placebo-controlled trial of valproate for agitation and aggression in Alzheimer's disease.
5bad0e964bca051b242710d4;C0002395;Alzheimer's Disease;10835794;Case manager-defined roles in the Medicare Alzheimer's Disease Demonstration: relationship to client and caregiver outcomes.
5bad0efa4bca051b24275ce1;C0002395;Alzheimer's Disease;22107728;Disorder-specific effects of polymorphisms at opposing ends of theInsulin Degrading Enzymegene
5bad0fd34bca051b2427afc6;C0276496;Familial Alzheimer Disease (FAD);10984440;Physical and genetic interaction of filamin with presenilin in Drosophila.
5bad0e884bca051b2426ff54;C0002395;Alzheimer's Disease;8525799;Apolipoprotein E genotype and neuropathological phenotype in two members of a German family with chromosome 14-linked early onset Alzheimer's disease.
5bad0fb74bca051b2427a58f;C0750901;Alzheimer Disease, Early Onset;8525799;Apolipoprotein E genotype and neuropathological phenotype in two members of a German family with chromosome 14-linked early onset Alzheimer's disease.
5bad0fd74bca051b2427b1d9;C0276496;Familial Alzheimer Disease (FAD);28636676;Mitochondrion to endoplasmic reticulum apposition length in zebrafish embryo spinal progenitors is unchanged in response to perturbations associated with Alzheimer’s disease
5bad0edd4bca051b24274d0b;C0002395;Alzheimer's Disease;18691659;SPM-based count normalization provides excellent discrimination of mild Alzheimer's disease and amnestic mild cognitive impairment from healthy aging.
5bad0eb34bca051b24272dbd;C0002395;Alzheimer's Disease;15642916;Abeta vaccination effects on plaque pathology in the absence of encephalitis in Alzheimer disease.
5bad0f5a4bca051b24278707;C0002395;Alzheimer's Disease;25763939;Smoking Is Associated with an Increased Risk of Dementia: A Meta-Analysis of Prospective Cohort Studies with Investigation of Potential Effect Modifiers
5bad0fd34bca051b2427af6a;C0276496;Familial Alzheimer Disease (FAD);9437013;Interaction of presenilins with the filamin family of actin-binding proteins.
5bad0edb4bca051b24274bd0;C0002395;Alzheimer's Disease;19374683;Abeta aggregation and possible implications in Alzheimer's disease pathogenesis.
5bad0e7f4bca051b2426ee64;C0002395;Alzheimer's Disease;3602227;Cognitive brain potentials and psychological deficits in Alzheimer's dementia and Korsakoff's amnesic syndrome.
5bad0f544bca051b24278525;C0002395;Alzheimer's Disease;24292325;Differentially disrupted functional connectivity of the subregions of the inferior parietal lobule in Alzheimer's disease.
5bad0f164bca051b24276aa9;C0002395;Alzheimer's Disease;22330824;Effect of six months of treatment with V0191 in patients with suspected prodromal Alzheimer's disease.
5bad0e7a4bca051b2426e3d0;C0002395;Alzheimer's Disease;10867445;No evidence of endothelial dysfunction in patients with Alzheimer's disease.
5bad0ea84bca051b24272393;C0002395;Alzheimer's Disease;12773869;[Prevalence of dementia and Alzheimer's disease among subjects aged 75 years or over: updated results of the PAQUID cohort].
5bad0e974bca051b242712ef;C0002395;Alzheimer's Disease;10990518;Loss of connectivity in Alzheimer's disease: an evaluation of white matter tract integrity with colour coded MR diffusion tensor imaging.
5bad0fb74bca051b2427a5b8;C0750901;Alzheimer Disease, Early Onset;8878531;Localization of Alzheimer-associated presenilin 1 in transfected COS-7 cells.
5bad0fa44bca051b24279fd3;C0002395;Alzheimer's Disease;28973302;Pseudoexfoliation and Alzheimer's associated CLU risk variant, rs2279590, lies within an enhancer element and regulates CLU, EPHX2 and PTK2B gene expression.
5bad0fc24bca051b2427a9fe;C0494463;Alzheimer Disease, Late Onset;21970714;Plasma 24S-hydroxycholesterol levels in elderly subjects with late onset Alzheimer's disease or vascular dementia: a case-control study
5bad0fac4bca051b2427a1e1;C0011265;Presenile dementia;708217;[Cerebral and blood flow and cerebral blood volume in communicating hydrocephalus (author's transl)].
5bad0fd54bca051b2427b0fd;C0276496;Familial Alzheimer Disease (FAD);20452985;Aberrant amyloid precursor protein (APP) processing in hereditary forms of Alzheimer disease caused by APP familial Alzheimer disease mutations can be rescued by mutations in the APP GxxxG motif.
5bad0fb74bca051b2427a51d;C0750901;Alzheimer Disease, Early Onset;11378241;Distinguishable effects of presenilin-1 and APP717 mutations on amyloid plaque deposition.
5bad0f054bca051b24276279;C0002395;Alzheimer's Disease;22774576;[Novel biomarker for pathological immature cells--soluble form of LR11].
5bad0fd54bca051b2427b126;C0276496;Familial Alzheimer Disease (FAD);21681798;Alternative processing of γ-secretase substrates in common forms of mild cognitive impairment and Alzheimer's disease: evidence for γ-secretase dysfunction.
5bad0f724bca051b24278fde;C0002395;Alzheimer's Disease;26718591;Air pollution, a rising environmental risk factor for cognition, neuroinflammation and neurodegeneration: The clinical impact on children and beyond.
5bad0fd54bca051b2427b185;C0276496;Familial Alzheimer Disease (FAD);24249638;Amyloid precursor protein α- and β-cleaved ectodomains exert opposing control of cholesterol homeostasis via SREBP2.
5bad0e9d4bca051b242718d7;C0002395;Alzheimer's Disease;11475011;A study of alpha-adrenoceptor gene polymorphisms and Alzheimer disease.
5bad0e7a4bca051b2426e3ff;C0002395;Alzheimer's Disease;10844714;Computing estimates of incidence, including lifetime risk: Alzheimer's disease in the Framingham Study. The Practical Incidence Estimators (PIE) macro.
5bad0f924bca051b24279a2d;C0002395;Alzheimer's Disease;28304309;Mouse Models of Alzheimer's Disease.
5bad0fad4bca051b2427a234;C0011265;Presenile dementia;9810483;Abnormal functional connectivity in Alzheimer's disease: intrahemispheric EEG coherence during rest and photic stimulation.
5bad0fc34bca051b2427aa74;C0494463;Alzheimer Disease, Late Onset;26958812;ZCWPW1 is associated with late-onset Alzheimer's disease in Han Chinese: a replication study and meta-analyses
5bad0f844bca051b24279607;C0002395;Alzheimer's Disease;27567813;Dysregulation of Elongation Factor 1A Expression is Correlated with Synaptic Plasticity Impairments in Alzheimer's Disease.
5bad0e9b4bca051b24271719;C0002395;Alzheimer's Disease;11177755;Modeling the time-course of Alzheimer dementia.
5bad0e7b4bca051b2426e78b;C0002395;Alzheimer's Disease;18336728;Expression and phosphorylation of protein kinase C isoforms in Abeta(1-42) activated T lymphocytes from Alzheimers disease.
5bad0fb74bca051b2427a596;C0750901;Alzheimer Disease, Early Onset;8829738;Epidemiology of presenile Alzheimer's disease in Scotland (1974-88) I. non-random geographical variation.
5bad0ef64bca051b24275a96;C0002395;Alzheimer's Disease;21241238;Neuroinflammation and ageing: current theories and an overview of the data.
5bad0fd34bca051b2427af6f;C0276496;Familial Alzheimer Disease (FAD);9674592;Expression and localization in the fish retina of a homologue of the Alzheimer's related PS1 gene.
5bad0eb34bca051b24272dcf;C0002395;Alzheimer's Disease;15760641;Cholinesterase inhibitors exert a protective effect on endothelial damage in Alzheimer disease patients.
5bad0fd34bca051b2427aefd;C0276496;Familial Alzheimer Disease (FAD);7723630;Beta APP mRNA transcription is increased in cultured fibroblasts from the familial Alzheimer's disease-1 family.
5bad0fd34bca051b2427af53;C0276496;Familial Alzheimer Disease (FAD);9305632;G protein betagamma complex-mediated apoptosis by familial Alzheimer's disease mutant of APP.
5bad0f4d4bca051b2427822f;C0002395;Alzheimer's Disease;25150730;Temporal evolution of biomarkers and cognitive markers in the asymptomatic, MCI, and dementia stage of Alzheimer's disease.
5bad0f764bca051b24279173;C0002395;Alzheimer's Disease;26983404;Gender differences in white matter pathology and mitochondrial dysfunction in Alzheimer’s disease with cerebrovascular disease
5bad0fd34bca051b2427afa3;C0276496;Familial Alzheimer Disease (FAD);10705645;Microglia and neuritic plaques in familial Alzheimer's disease induced by a new mutation of presenilin-1 gene. An ultrastructural study.
5bad0e9d4bca051b2427190b;C0002395;Alzheimer's Disease;11499402;Plasmalogens: workhorse lipids of membranes in normal and injured neurons and glia.
5bad0fc14bca051b2427a934;C0494463;Alzheimer Disease, Late Onset;22641708;Improving the prediction of clinical outcomes from genomic data using multiresolution analysis.
5bad0fb74bca051b2427a5e6;C0750901;Alzheimer Disease, Early Onset;9334350;Increased Apoptosis Arising from Increased Expression of the Alzheimer's Disease–associated Presenilin-2 Mutation (N141I)
5bad0f5e4bca051b24278880;C0002395;Alzheimer's Disease;26030233;γ-Secretase Inhibitors and Modulators Induce Distinct Conformational Changes in the Active Sites of γ-Secretase and Signal Peptide Peptidase.
5bad0f604bca051b2427897e;C0002395;Alzheimer's Disease;26248865;Inhibition of aberrant complement activation by a dimer of acetylsalicylic acid.
5bad0eec4bca051b242755d6;C0002395;Alzheimer's Disease;19879885;Inhibition impairments in Alzheimer's disease, mild cognitive impairment and healthy aging: effect of congruency proportion in a Stroop task.
5bad0e914bca051b24270bc1;C0002395;Alzheimer's Disease;9731546;Developing Treatment Guidelines for Alzheimer's Disease and Other Dementias.
5bad0fc14bca051b2427a979;C0494463;Alzheimer Disease, Late Onset;10442553;Differential distribution of presenilin-1, Bax, and Bcl-X(L) in Alzheimer's disease and frontotemporal dementia.
5bad0e7f4bca051b2426f001;C0002395;Alzheimer's Disease;3395256;Reduced activities of thiamine-dependent enzymes in the brains and peripheral tissues of patients with Alzheimer's disease.
5bad0f754bca051b242790ba;C0002395;Alzheimer's Disease;26921674;Alzheimer's disease risk variants modulate endophenotypes in mild cognitive impairment.
5bad0fd64bca051b2427b192;C0276496;Familial Alzheimer Disease (FAD);26145164;Novel presenilin 1 mutation (p.I83T) in Tunisian family with early-onset Alzheimer's disease.
5bad0e9f4bca051b24271afb;C0002395;Alzheimer's Disease;11935264;Degenerative and vascular lesions of the brain have synergistic effects in dementia of the elderly.
5bad0fd34bca051b2427b02b;C0276496;Familial Alzheimer Disease (FAD);12609057;[Mutation site of presenilin-1 gene in familial Alzheimer's disease].
5bad0e834bca051b2426f6b9;C0002395;Alzheimer's Disease;1795443;[Cognitive processes in Parkinson's disease--an event-related potential analysis].
5bad0fb84bca051b2427a6a2;C0750901;Alzheimer Disease, Early Onset;15272895;A novel mutation (Thr116Ile) in the presenilin 1 gene in a patient with early-onset Alzheimer's disease.
5bad0f8e4bca051b242798e8;C0002395;Alzheimer's Disease;28381772;Inhibition of β-Secretase Activity by Monoterpenes, Sesquiterpenes, and C13 Norisoprenoids.
5bad0fb74bca051b2427a605;C0750901;Alzheimer Disease, Early Onset;9535737;The presenilin 1 mutation (M146V) linked to familial Alzheimer's disease attenuates the neuronal differentiation of NTera 2 cells.
5bad0ec84bca051b24273d87;C0002395;Alzheimer's Disease;17963690;Single particle detection of Abeta aggregates associated with Alzheimer's disease.
5bad0fba4bca051b2427a798;C0750901;Alzheimer Disease, Early Onset;28254589;Excessive tau accumulation in the parieto-occipital cortex characterizes early-onset Alzheimer's disease.
5bad0efc4bca051b24275e06;C0002395;Alzheimer's Disease;21601003;Amyloid-β: the seeds of darkness.
5bad0fb74bca051b2427a512;C0750901;Alzheimer Disease, Early Onset;8136898;Age at onset and SPECT imaging in Alzheimer's disease.
5bad0e7f4bca051b2426ef9b;C0002395;Alzheimer's Disease;3059748;A variety of cerebral amyloid deposits in the brains of the Alzheimer-type dementia demonstrated by beta protein immunostaining.
5bad0fc24bca051b2427a9bf;C0494463;Alzheimer Disease, Late Onset;16466588;Association between cognitive function, behavioral syndromes and two-year clinical outcome in Chinese subjects with late-onset Alzheimer's disease.
5bad0f174bca051b24276aff;C0002395;Alzheimer's Disease;22540000;Morphometry Based on Effective and Accurate Correspondences of Localized Patterns (MEACOLP)
5bad0eb44bca051b24272de5;C0002395;Alzheimer's Disease;15781967;Young investigator award recipient.
5bad0eda4bca051b24274ad3;C0002395;Alzheimer's Disease;19319929;The impact of anxiety on conversion from mild cognitive impairment to Alzheimer's disease.
5bad0fc24bca051b2427aa01;C0494463;Alzheimer Disease, Late Onset;21820212;TOMM40 poly-T repeat lengths, age of onset and psychosis risk in Alzheimer disease.
5bad0eb34bca051b24272d2c;C0002395;Alzheimer's Disease;15753419;Mild cognitive impairment is related to Alzheimer disease pathology and cerebral infarctions.
5bad0ecb4bca051b24273ffa;C0002395;Alzheimer's Disease;17646620;Caregiver preference for rivastigmine patches versus capsules for the treatment of Alzheimer disease.
5bad0ebc4bca051b242734d9;C0002395;Alzheimer's Disease;17158800;Presenilin mutations linked to familial Alzheimer's disease cause an imbalance in phosphatidylinositol 4,5-bisphosphate metabolism.
5bad0fd44bca051b2427b087;C0276496;Familial Alzheimer Disease (FAD);17158800;Presenilin mutations linked to familial Alzheimer's disease cause an imbalance in phosphatidylinositol 4,5-bisphosphate metabolism.
5bad0f0a4bca051b242764f9;C0002395;Alzheimer's Disease;23204143;Cerebrovascular atherosclerosis correlates with Alzheimer pathology in neurodegenerative dementias.
5bad0fd34bca051b2427aff9;C0276496;Familial Alzheimer Disease (FAD);11453647;Zinc enhances synthesis of presenilin 1 in mouse primary cortical culture.
5bad0fb94bca051b2427a746;C0750901;Alzheimer Disease, Early Onset;25239621;Alzheimer presenilin-1 mutations dramatically reduce trimming of long amyloid β-peptides (Aβ) by γ-secretase to increase 42-to-40-residue Aβ.
5bad0e934bca051b24270e28;C0002395;Alzheimer's Disease;10362441;The effects of metrifonate on the cognitive, behavioral, and functional performance of Alzheimer's disease patients. Metrifonate Study Group.
5bad0fd34bca051b2427b01d;C0276496;Familial Alzheimer Disease (FAD);11905990;Neurotoxic mechanisms triggered by Alzheimer's disease-linked mutant M146L presenilin 1: involvement of NO synthase via a novel pertussis toxin target.
5bad0fd54bca051b2427b139;C0276496;Familial Alzheimer Disease (FAD);22188425;Amyloid generation and dysfunctional immunoproteasome activation with disease progression in animal model of familial Alzheimer's disease.
5bad0e7b4bca051b2426e543;C0002395;Alzheimer's Disease;10599158;[The computed and magnetic resonance tomographic anatomy of the normal hippocampal area and in neurosurgical pathology].
5bad0fc14bca051b2427a997;C0494463;Alzheimer Disease, Late Onset;12865131;The Saitohin 'Q7R' polymorphism and tau haplotype in multi-ethnic Alzheimer disease and Parkinson's disease cohorts.
5bad0fd34bca051b2427af9e;C0276496;Familial Alzheimer Disease (FAD);10095119;YAC fragmentation with repetitive and single-copy sequences: detailed physical mapping of the presenilin 1 gene on chromosome 14.
5bad0e7b4bca051b2426e560;C0002395;Alzheimer's Disease;27106205;Modulation of LOX and COX pathways via inhibition of amyloidogenesis contributes to mitoprotection against β-amyloid oligomer-induced toxicity in an animal model of Alzheimer's disease in rats.
5bad0f5a4bca051b24278751;C0002395;Alzheimer's Disease;25659514;The influence of chronic ibuprofen treatment on proteins expressed in the mouse hippocampus.
5bad0f054bca051b24276252;C0002395;Alzheimer's Disease;22815492;Reducing amyloid-related Alzheimer's disease pathogenesis by a small molecule targeting filamin A.
5bad0f124bca051b2427689a;C0002395;Alzheimer's Disease;22426239;Amyloid beta selectively modulates neuronal TrkB alternative transcript expression with implications for Alzheimer's disease.
5bad0fc24bca051b2427aa1d;C0494463;Alzheimer Disease, Late Onset;23364136;Associations between magnetic resonance imaging measures and neuropsychological impairment in early and late onset alzheimer's disease.
5bad0fd34bca051b2427af92;C0276496;Familial Alzheimer Disease (FAD);10211475;Cerebrospinal fluid A beta42 is increased early in sporadic Alzheimer's disease and declines with disease progression.
5bad0ed84bca051b24274977;C0002395;Alzheimer's Disease;19226369;Interaction of the amyloid imaging tracer FDDNP with hallmark Alzheimer's disease pathologies.
5bad0e864bca051b2426fc0d;C0002395;Alzheimer's Disease;8202552;Advanced Maillard reaction end products are associated with Alzheimer disease pathology.
5bad0e784bca051b2426dd89;C0002395;Alzheimer's Disease;24315805;[Premature immunosenescence in triple-transgenic mice for Alzheimer's disease].
5bad0e874bca051b2426fd2a;C0002395;Alzheimer's Disease;7891898;Isolation of glyceraldehyde 3-phosphate dehydrogenase (Gapdh) cDNA from the distal half of mouse chromosome 16: further indication of a link between Alzheimer's disease and glycolysis.
5bad0fd34bca051b2427af1e;C0276496;Familial Alzheimer Disease (FAD);9154244;Unraveling the molecular pathway of Alzheimer's disease: research about presenilins gathers momentum.
5bad0fba4bca051b2427a788;C0750901;Alzheimer Disease, Early Onset;27128372;Novel Mutation (Gly212Val) in the PS2 Gene Associated with Early-Onset Familial Alzheimer's Disease.
5bad0e9a4bca051b2427165b;C0002395;Alzheimer's Disease;10831738;Contralateral hip fractures - can predisposing factors be determined?
5bad0fb74bca051b2427a61e;C0750901;Alzheimer Disease, Early Onset;10200054;Missense mutation in exon 11 (Codon 378) of the presenilin-1 gene in a French family with early-onset Alzheimer's disease and transmission study by mismatch enhanced allele specific amplification. Mutations in brief no. 141. Online. besancon@rockefeller1.univ.lyon1.fr.
